event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2957,2015,,,60,,,publication,,,,,000359917000006,dickinson:2015,highly cited from field corpus,
2958,2015,,,60,,,publication,,,,,000350770500031,heler:2015,highly cited from field corpus,
2959,2015,,,60,,,publication,,,,,000349198800023,wang:2015d,highly cited from field corpus,
2960,2017,,,60,,,publication,,,,,000412346100022,reddy:2017,highly cited from field corpus,
2961,2015,,,60,,,publication,,,,,000349208000014,antal:2015,highly cited from field corpus,
2962,2013,,,60,,,publication,,,,,000325073800015,mali:2013c,highly cited from field corpus,
2963,2015,,,60,,,publication,,,,,000365890700022,thakore:2015,highly cited from field corpus,
2964,2010,,,60,,,publication,,,,,000274947600007,hyman:2010,highly cited from field corpus,
2965,2016,,,60,,,publication,,,,,000380583600032,mckenna:2016,highly cited from field corpus,
2966,2012,,,60,,,publication,,,,,000309056200011,wang:2012,highly cited from field corpus,
2967,2016,,,60,,,publication,,,,,000383663700001,zhang:2016d,highly cited from field corpus,
2968,2017,,,60,,,publication,,,,,000418861200001,lee:2017,highly cited from field corpus,
2969,2015,,,60,,,publication,,,,,000354314500032,hilton:2015,highly cited from field corpus,
2970,2015,,,60,,,publication,,,,,000353164800011,shalem:2015,highly cited from field corpus,
2971,2015,,,60,,,publication,,,,,000348974800014,cox:2015,highly cited from field corpus,
2972,2013,,,60,,,publication,,,,,000326044700027,yang:2013b,highly cited from field corpus,
2973,2014,,,60,,,publication,,,,,000345763400031,doudna:2014,highly cited from field corpus,
2974,2013,,,60,,,publication,,,,,000326122000006,farzadfard:2013,highly cited from field corpus,
2975,2012,,,60,,,publication,,,,,000305336000076,swarts:2012,highly cited from field corpus,
2976,2016,,,60,,,publication,,,,,000383355900027,aguirre:2016,highly cited from field corpus,
2977,2015,,,60,,,publication,,,,,000366678600058,orthwein:2015,highly cited from field corpus,
2978,2007,,,60,,,publication,,,,,000246982900018,kunin:2007,highly cited from field corpus,
2979,2014,,,60,,,publication,,,,,000338514800032,szczelkun:2014,highly cited from field corpus,
2980,2016,,,60,,,publication,,,,,000386317500021,morita:2016,highly cited from field corpus,
2981,2015,,,60,,,publication,,,,,000356841400008,cobb:2015,highly cited from field corpus,
