event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
637,2013,,,8,,,publication,,,,,000314874400050,mali:2013a,reference list,
638,2000,,,8,,,publication,,,,,000086338200024,mojica:2000,reference list,
639,2008,,,8,,,publication,,,,,000256059800037,andersson:2008,reference list,
640,2013,,,8,,,publication,,,,,000316439500018,jiang:2013b,reference list,
641,2016,,,8,,,publication,,,,,000383613500002,mojica:2016a,reference list,account_publication
642,2013,,,8,,,publication,,,,,000324239300024,ran:2013b,reference list,
643,1991,,,8,,,publication,,,,,A1991FY33100027,hermans:1991,reference list,
644,2013,,,8,,,publication,,,,,000321950700019,gilbert:2013,reference list,
645,2016,,,8,,,publication,,,,,000383444400036,nishida:2016,reference list,
646,2016,,,8,,,publication,,,,,000377111500013,venclovas:2016,reference list,
647,2012,,,8,,,publication,,,,,000300287100034,wiedenheft:2012,reference list,
648,2016,,,8,,,publication,,,,,000378961700009,mougiakos:2016,reference list,
649,2015,,,8,,,publication,,,,,000355068100004,morange:2015a,reference list,account_publication
650,2017,,,8,,,publication,,,,,000397307900008,havlicek:2017,reference list,
651,2014,,,8,,,publication,,,,,000345776200002,oh:2014,reference list,
652,1996,,,8,,,publication,,,,,A1996VN91900038,goffeau:1996,reference list,
653,2002,,,8,,,publication,,,,,000173551200009,makarova:2002,reference list,
654,1995,,,8,,,publication,,,,,A1995RL49500017,fleischmann:1995,reference list,
655,2014,,,8,,,publication,,,,,000340984200018,charpentier:2014,reference list,
656,2015,,,8,,,publication,,,,,000355841200011,charpentier:2015,reference list,
657,1989,,,8,,,publication,,,,,A1989U845000092,nakata:1989,reference list,
658,2014,,,8,,,publication,,,,,000344977000020,bikard:2014,reference list,
659,1984,,,8,,,publication,,,,,A1984TB80600033,stern:1984,reference list,
660,2013,,,8,,,publication,,,,,000314874400049,cong:2013,reference list,
661,2014,,,8,,,publication,,,,,000336814400001,krupovic:2014,reference list,
662,2011,,,8,,,publication,,,,,000296997600004,garrett:2011a,reference list,
663,2012,,,8,,,publication,,,,,000309604500003,gasiunas:2012,reference list,
664,1987,,,8,,,publication,,,,,A1987F975900015,newbury:1987,reference list,
665,2017,,,8,,,publication,,,,,000416499500013,koonin:2017,reference list,
666,2016,,,8,,,publication,,,,,000371020200002,burstein:2016,reference list,
667,2011,,,8,,,publication,,,,,000297375700025,sapranauskas:2011,reference list,
668,2007,,,8,,,publication,,,,,000245106900039,barrangou:2007,reference list,
669,2014,,,8,,,publication,,,,,000344977000019,citorik:2014,reference list,
670,2011,,,8,,,publication,,,,,000288203500003,liu:2011b,reference list,
671,2015,,,8,,,publication,,,,,000350646500035,wright:2015,reference list,
672,2015,,,8,,,publication,,,,,000349198800015,zetsche:2015b,reference list,
673,2010,,,8,,,publication,,,,,000274649900009,marraffini:2010,reference list,
674,2015,,,8,,,publication,,,,,000355939300005,jackson:2015,reference list,
675,1982,,,8,,,publication,,,,,A1982PX01000009,nakata:1982,reference list,
676,2001,,,23,,,publication,,,,,000171301900005,chevalier:2001,reference list,
677,2005,,,23,,,publication,,,,,000227707100005,pourcel:2005,reference list,
678,2005,,,23,,,publication,,,,,000228738800003,roberts:2005,reference list,
679,2013,,,23,,,publication,,,,,000314874400049,cong:2013,reference list,
680,2014,,,23,,,publication,,,,,000347689500003,kabadi:2014,reference list,
681,2013,,,23,,,publication,,,,,000314874400050,mali:2013a,reference list,
682,2014,,,23,,,publication,,,,,000342075800045,anders:2014,reference list,
683,2014,,,23,,,publication,,,,,000333225800004,terns:2014,reference list,
684,2014,,,23,,,publication,,,,,000329162000052,wang:2014,reference list,
685,2013,,,23,,,publication,,,,,000328585600001,jinek:2013,reference list,
686,2007,,,23,,,publication,,,,,000249525500025,suttle:2007,reference list,
687,2014,,,23,,,publication,,,,,000345763400031,doudna:2014,reference list,account_publication
688,2010,,,23,,,publication,,,,,000276788300009,labrie:2010,reference list,
689,2010,,,23,,,publication,,,,,000286042600006,heyer:2010,reference list,
690,2014,,,23,,,publication,,,,,000336662200012,kim:2014a,reference list,
691,2014,,,23,,,publication,,,,,000342719100025,holkers:2014,reference list,
692,2013,,,23,,,publication,,,,,000321698100009,sorek:2013,reference list,
693,2014,,,23,,,publication,,,,,000333515700020,horii:2014,reference list,
694,2012,,,23,,,publication,,,,,000307535600036,jinek:2012,reference list,
695,2014,,,23,,,publication,,,,,000329162000053,shalem:2014,reference list,
696,2013,,,23,,,publication,,,,,000321808800001,reeks:2013,reference list,
697,2014,,,23,,,publication,,,,,000337972900004,voytas:2014,reference list,
698,2015,,,23,,,publication,,,,,000347714200030,zuris:2015,reference list,
699,2014,,,23,,,publication,,,,,000331379800020,niu:2014,reference list,
700,2013,,,23,,,publication,,,,,000318844000018,wang:2013a,reference list,
701,2014,,,23,,,publication,,,,,000341164500007,ding:2014,reference list,
702,2014,,,23,,,publication,,,,,000340881400006,hsu:2014,reference list,account_publication
703,2013,,,23,,,publication,,,,,000325395600059,tan:2013,reference list,
704,2005,,,23,,,publication,,,,,000231459000006,bolotin:2005,reference list,
705,2015,,,23,,,publication,,,,,000347862900008,hochstrasser:2015,reference list,
706,2007,,,23,,,publication,,,,,000245106900039,barrangou:2007,reference list,
707,2005,,,23,,,publication,,,,,000227070100004,mojica:2005,reference list,
708,2014,,,23,,,publication,,,,,000344075400024,cheng:2014,reference list,
709,2014,,,23,,,publication,,,,,000340075600007,sanjana:2014,reference list,
710,2014,,,23,,,publication,,,,,000334987300007,barrangou:2014,reference list,
711,2009,,,23,,,publication,,,,,000270824400015,rodriguez-valera:2009,reference list,
712,2014,,,23,,,publication,,,,,000348432500017,carroll:2014,reference list,
713,2014,,,23,,,publication,,,,,000338427600010,oost:2014,reference list,
714,2014,,,23,,,publication,,,,,000341179800048,long:2014,reference list,
715,2014,,,23,,,publication,,,,,000336516800006,maggio:2014,reference list,
716,2004,,,23,,,publication,,,,,000221375300001,weinbauer:2004,reference list,
717,2014,,,16,,,publication,,,,,000231459000006,bolotin:2005,reference list,
718,2005,,,16,,,publication,,,,,000227707100005,pourcel:2005,reference list,
719,2007,,,16,,,publication,,,,,000245106900039,barrangou:2007,reference list,
720,2013,,,16,,,publication,,,,,000345763400031,doudna:2014,reference list,account_publication
721,2014,,,16,,,publication,,,,,000227070100004,mojica:2005,reference list,
722,2012,,,22,,,publication,,,,,000307535600036,jinek:2012,reference list,
723,2013,,,22,,,publication,,,,,000314874400049,cong:2013,reference list,
724,2015,,,7,,,publication,,,,,000368286000009,shmakov:2015,reference list,
725,2013,,,7,,,publication,,,,,000321950700019,gilbert:2013,reference list,
726,2012,,,7,,,publication,,,,,000309604500003,gasiunas:2012,reference list,
727,2000,,,7,,,publication,,,,,000086499100006,embden:2000,reference list,
728,2013,,,7,,,publication,,,,,000314874400050,mali:2013a,reference list,
729,2016,,,7,,,publication,,,,,000383348500018,barrangou:2016a,reference list,
730,1987,,,7,,,publication,,,,,A1987L042600013,ishino:1987,reference list,
731,2015,,,7,,,publication,,,,,000363614100011,jiang:2015c,reference list,
732,1998,,,7,,,publication,,,,,000076986900006,she:1998,reference list,
733,2016,,,7,,,publication,,,,,000393114700020,pawluk:2016a,reference list,
734,2002,,,7,,,publication,,,,,000174710000017,jansen:2002,reference list,
735,2011,,,7,,,publication,,,,,000291857500021,semenova:2011,reference list,
736,2014,,,7,,,publication,,,,,000344521700019,gilbert:2014,reference list,
737,2013,,,7,,,publication,,,,,000326164100008,larson:2013,reference list,
738,2014,,,7,,,publication,,,,,000345502200007,tamulaitis:2014,reference list,
739,2005,,,7,,,publication,,,,,000234713300005,haft:2005,reference list,
740,1993,,,7,,,publication,,,,,A1993MM63500016,groenen:1993,reference list,
741,2014,,,7,,,publication,,,,,000335915600037,pawluk:2014,reference list,
742,2016,,,7,,,publication,,,,,000381560900032,abudayyeh:2016,reference list,
743,2005,,,7,,,publication,,,,,000226421500012,tang:2005,reference list,
744,2010,,,7,,,publication,,,,,000273981100057,marraffini:2010b,reference list,
745,2017,,,7,,,publication,,,,,000393737500042,burstein:2017,reference list,
746,2011,,,7,,,publication,,,,,000288951200035,deltcheva:2011,reference list,
747,2009,,,7,,,publication,,,,,000272169400018,hale:2009,reference list,
748,2009,,,7,,,publication,,,,,000264379800020,lillestol:2009,reference list,
749,1993,,,7,,,publication,,,,,A1993LQ84300021,mojica:1993,reference list,
750,2015,,,7,,,publication,,,,,000355152600022,samai:2015,reference list,
751,2008,,,7,,,publication,,,,,000262110400012,carte:2008,reference list,
752,2011,,,7,,,publication,,,,,000285762100005,gudbergsdottir:2011,reference list,
753,2011,,,7,,,publication,,,,,000297375700025,sapranauskas:2011,reference list,
754,2005,,,7,,,publication,,,,,000227070100004,mojica:2005,reference list,
755,2015,,,7,,,publication,,,,,000364620900009,makarova:2015,reference list,
756,2013,,,7,,,publication,,,,,000314874400049,cong:2013,reference list,
757,2015,,,7,,,publication,,,,,000357086200001,riordan:2015,reference list,
758,2006,,,7,,,publication,,,,,000244032500001,makarova:2006a,reference list,
759,2013,,,7,,,publication,,,,,000313615900057,bondy-denomy:2013,reference list,
760,2015,,,7,,,publication,,,,,000353645800008,kearns:2015,reference list,
761,2012,,,7,,,publication,,,,,000305095400010,sashital:2012,reference list,
762,2017,,,7,,,publication,,,,,000396055400042,han:2017b,reference list,
763,2016,,,7,,,publication,,,,,000381560900031,mohanraju:2016,reference list,
764,1989,,,7,,,publication,,,,,A1989U845000092,nakata:1989,reference list,
765,2015,,,7,,,publication,,,,,000354314500032,hilton:2015,reference list,
766,2016,,,7,,,publication,,,,,000370131500007,elmore:2016,reference list,
767,2016,,,7,,,publication,,,,,000383605900019,pawluk:2016b,reference list,
768,2014,,,7,,,publication,,,,,000329162000052,wang:2014a,reference list,
769,2011,,,7,,,publication,,,,,000290614100019,makarova:2011a,reference list,
770,2012,,,7,,,publication,,,,,000307535600036,jinek:2012,reference list,
771,2013,,,7,,,publication,,,,,000315399500011,deng:2013,reference list,
772,2013,,,7,,,publication,,,,,000325076600015,westra:2013,reference list,
773,2013,,,7,,,publication,,,,,000326195800013,staals:2013,reference list,
774,2015,,,7,,,publication,,,,,000350207100040,peng:2015b,reference list,
775,2013,,,7,,,publication,,,,,000318051500001,schunder:2013,reference list,
776,2017,,,7,,,publication,,,,,000396265500004,yang:2017,reference list,
777,2016,,,7,,,publication,,,,,000374643900014,kazlauskiene:2016,reference list,
778,2017,,,7,,,publication,,,,,000396246700018,rauch:2017,reference list,
779,2009,,,7,,,publication,,,,,000263017400005,shah:2009,reference list,
780,2015,,,7,,,publication,,,,,000364828900027,zetsche:2015a,reference list,
781,2015,,,7,,,publication,,,,,000356869100043,jiang:2015b,reference list,
782,2016,,,7,,,publication,,,,,000386983600013,wang:2016e,reference list,
783,2013,,,7,,,publication,,,,,000328693300006,chen:2013a,reference list,
784,2013,,,7,,,publication,,,,,000315710300022,qi:2013,reference list,
785,2014,,,7,,,publication,,,,,000342075800045,anders:2014,reference list,
786,2017,,,7,,,publication,,,,,000392352500009,tamulaitis:2017,reference list,
787,2015,,,7,,,publication,,,,,000362095100049,bondy-denomy:2015,reference list,
788,2008,,,7,,,publication,,,,,000258436700038,brouns:2008,reference list,
789,2015,,,7,,,publication,,,,,000353778100044,taylor:2015,reference list,
790,2005,,,7,,,publication,,,,,000231459000006,bolotin:2005,reference list,
791,2005,,,7,,,publication,,,,,000227707100005,pourcel:2005,reference list,
792,2014,,,7,,,publication,,,,,000332819800025,koike-yusa:2014,reference list,
793,2002,,,7,,,publication,,,,,000175908600040,tang:2002,reference list,
794,2007,,,7,,,publication,,,,,000245106900039,barrangou:2007,reference list,
795,2014,,,7,,,publication,,,,,000336126000038,zhou:2014b,reference list,
796,1991,,,7,,,publication,,,,,A1991FY33100027,hermans:1991,reference list,
797,2002,,,7,,,publication,,,,,000173551200009,makarova:2002,reference list,
798,2015,,,7,,,publication,,,,,000348775000036,konermann:2015,reference list,
799,2009,,,7,,,publication,,,,,000264515100009,mojica:2009,reference list,
800,2010,,,7,,,publication,,,,,000283786900036,garneau:2010,reference list,
801,2014,,,7,,,publication,,,,,000345502200008,staals:2014,reference list,
802,2000,,,7,,,publication,,,,,000086338200024,mojica:2000,reference list,
803,2011,,,7,,,publication,,,,,000291857500020,wiedenheft:2011a,reference list,
804,2014,,,7,,,publication,,,,,000332083900012,nishimasu:2014,reference list,
805,2014,,,7,,,publication,,,,,000349777500001,jinek:2014,reference list,
806,2016,,,7,,,publication,,,,,000370131500008,estrella:2016,reference list,
807,1998,,,7,,,publication,,,,,000076521800015,charlebois:1998,reference list,
808,2015,,,7,,,publication,,,,,000347862900008,hochstrasser:2015,reference list,
809,2008,,,7,,,publication,,,,,000261799400054,marraffini:2008,reference list,
810,2001,,,7,,,publication,,,,,000169744200036,she:2001,reference list,
811,2014,,,7,,,publication,,,,,000329162000053,shalem:2014,reference list,
812,2010,,,24,,,publication,,,,,000281657300042,haurwitz:2010,reference list,
813,2013,,,24,,,publication,,,,,000314874400050,mali:2013a,reference list,
814,2011,,,24,,,publication,,,,,000295080500045,wiedenheft:2011b,reference list,
815,2013,,,24,,,publication,,,,,000314874400049,cong:2013,reference list,
816,2015,,,24,,,publication,,,,,000366422600046,yang:2015,reference list,
817,2012,,,24,,,publication,,,,,000307535600036,jinek:2012,reference list,
818,2012,,,24,,,publication,,,,,000309604500003,gasiunas:2012,reference list,
819,2016,,,24,,,publication,,,,,000368339300006,lander:2016,reference list,account_publication
820,2014,,,26,,,publication,,,,,000338444900010,byrne:2014,reference list,
821,2009,,,26,,,publication,,,,,000262519200036,castanotto:2009,reference list,
822,2016,,,26,,,publication,,,,,000370024600001,mianne:2016,reference list,
823,1991,,,26,,,publication,,,,,A1991FL12300038,pavletich:1991,reference list,
824,2013,,,26,,,publication,,,,,000322911000011,li:2013b,reference list,
825,2016,,,26,,,publication,,,,,000368339300006,lander:2016,reference list,account_publication
826,1999,,,26,,,publication,,,,,000080074500029,baguisi:1999,reference list,
827,2016,,,26,,,publication,,,,,000371419700001,kaminski:2016,reference list,
828,2015,,,26,,,publication,,,,,000365320900001,friedland:2015,reference list,
829,2015,,,26,,,publication,,,,,000356019700027,shi:2015a,reference list,
830,2015,,,26,,,publication,,,,,000354054700006,liang:2015b,reference list,
831,2016,,,26,,,publication,,,,,000371802600032,richardson:2016,reference list,
832,2015,,,26,,,publication,,,,,000355614400001,ramanan:2015,reference list,
833,2016,,,26,,,publication,,,,,000375473900052,paquet:2016,reference list,
834,2000,,,26,,,publication,,,,,000089124000047,polejaeva:2000,reference list,
835,2013,,,26,,,publication,,,,,000326507600029,esvelt:2013,reference list,
836,2013,,,26,,,publication,,,,,000322911000010,shan:2013,reference list,
837,2017,,,26,,,publication,,,,,000396246700009,komor:2017a,reference list,
838,2002,,,26,,,publication,,,,,000174681900023,chesne:2002,reference list,
839,2015,,,26,,,publication,,,,,000360990900027,hendel:2015,reference list,
840,2014,,,26,,,publication,,,,,000329163500014,auer:2014,reference list,
841,2014,,,26,,,publication,,,,,000329163500013,cho:2014,reference list,
842,2009,,,26,,,publication,,,,,000272623600050,boch:2009,reference list,
843,2017,,,26,,,publication,,,,,000402291800005,schaefer:2017,reference list,
844,2016,,,26,,,publication,,,,,000368440500044,long:2016,reference list,
845,2011,,,26,,,publication,,,,,000294439100012,chen:2011,reference list,
846,2015,,,26,,,publication,,,,,000358396100032,nihongaki:2015a,reference list,
847,2013,,,26,,,publication,,,,,000324306300022,fu:2013,reference list,
848,2016,,,26,,,publication,,,,,000370867300018,hirano:2016,reference list,
849,2013,,,26,,,publication,,,,,000329571700009,wu:2013,reference list,
850,1998,,,26,,,publication,,,,,000074968800051,wakayama:1998,reference list,
851,1996,,,26,,,publication,,,,,A1996TY87700056,campbell:1996,reference list,
852,2000,,,26,,,publication,,,,,000088492300007,wolfe:2000,reference list,
853,2013,,,26,,,publication,,,,,000323474900003,ebina:2013,reference list,
854,2013,,,26,,,publication,,,,,000209210900008,mcdermott:2013,reference list,
855,2012,,,26,,,publication,,,,,000307396500021,torikai:2012,reference list,
856,2016,,,26,,,publication,,,,,000381560900032,abudayyeh:2016,reference list,
857,2015,,,26,,,publication,,,,,000363066800001,hou:2015,reference list,
858,2012,,,26,,,publication,,,,,000308519800004,carroll:2012,reference list,
859,2015,,,26,,,publication,,,,,000365890700023,bolukbasi:2015,reference list,
860,2016,,,26,,,publication,,,,,000368440500045,nelson:2016,reference list,
861,2013,,,26,,,publication,,,,,000324306300025,pattanayak:2013,reference list,
862,1987,,,26,,,publication,,,,,A1987K785400017,thomas:1987,reference list,
863,2004,,,26,,,publication,,,,,000222354100031,kuroiwa:2004,reference list,
864,1993,,,26,,,publication,,,,,A1993LK21500034,thiesen:1993,reference list,
865,2014,,,26,,,publication,,,,,000338697400007,nakamura:2014,reference list,
866,2000,,,26,,,publication,,,,,000089078900022,smith:2000,reference list,
867,2015,,,26,,,publication,,,,,000362243000029,liu:2015,reference list,
868,2015,,,26,,,publication,,,,,000364828900027,zetsche:2015a,reference list,
869,2015,,,26,,,publication,,,,,000359130500001,miura:2015,reference list,
870,2015,,,26,,,publication,,,,,000361878500012,park:2015,reference list,
871,2016,,,26,,,publication,,,,,000388916600065,suzuki:2016,reference list,
872,2016,,,26,,,publication,,,,,000368345700010,porteus:2016,reference list,
873,2015,,,26,,,publication,,,,,000349883000023,kennedy:2015b,reference list,
874,2016,,,26,,,publication,,,,,000368673800029,kleinstiver:2016a,reference list,
875,2015,,,26,,,publication,,,,,000350303300010,zhou:2015,reference list,
876,2014,,,26,,,publication,,,,,000329742300015,didigu:2014,reference list,
877,2013,,,26,,,publication,,,,,000324306300024,mali:2013b,reference list,
878,1997,,,26,,,publication,,,,,A1997WF07700037,greisman:1997,reference list,
879,2016,,,26,,,publication,,,,,000374498900004,wang:2016c,reference list,
880,2010,,,26,,,publication,,,,,000274029700014,song:2010,reference list,
881,2015,,,26,,,publication,,,,,000362243000042,li:2015a,reference list,
882,2016,,,26,,,publication,,,,,000369032600001,song:2016,reference list,
883,2016,,,26,,,publication,,,,,000389441800001,dewitt:2016,reference list,
884,2002,,,26,,,publication,,,,,000173521300001,dyke:2002,reference list,
885,2012,,,26,,,publication,,,,,000311147800023,carlson:2012,reference list,
886,2014,,,26,,,publication,,,,,000346448900004,lin:2014a,reference list,
887,2010,,,26,,,publication,,,,,000281616300035,tong:2010,reference list,
888,2012,,,26,,,publication,,,,,000309604500003,gasiunas:2012,reference list,
889,2013,,,26,,,publication,,,,,000324239300024,ran:2013b,reference list,
890,2015,,,26,,,publication,,,,,000352079500016,baltimore:2015,reference list,
891,2016,,,26,,,publication,,,,,000371802600030,yin:2016,reference list,
892,2015,,,26,,,publication,,,,,000349172800010,zhong:2015,reference list,
893,2013,,,26,,,publication,,,,,000324239300023,yang:2013,reference list,
894,2013,,,26,,,publication,,,,,000325175900002,katsuyama:2013,reference list,
895,2005,,,26,,,publication,,,,,000229490100016,capecchi:2005,reference list,
896,2010,,,26,,,publication,,,,,000280757500024,holt:2010,reference list,
897,2013,,,26,,,publication,,,,,000316941500007,chang:2013,reference list,
898,2013,,,26,,,publication,,,,,000322911000008,li:2013c,reference list,
899,2016,,,26,,,publication,,,,,000383862300007,li:2016,reference list,
900,2011,,,26,,,publication,,,,,000293696500015,tesson:2011,reference list,
901,2015,,,26,,,publication,,,,,000355037500013,dong:2015,reference list,
902,2012,,,26,,,publication,,,,,000298369300013,sadelain:2012,reference list,
903,1987,,,26,,,publication,,,,,A1987L042600013,ishino:1987,reference list,
904,2009,,,26,,,publication,,,,,000264396200004,chen:2009,reference list,
905,1997,,,26,,,publication,,,,,A1997WK57000051,wilmut:1997,reference list,
906,2015,,,26,,,publication,,,,,000354314500038,chu:2015,reference list,
907,2011,,,26,,,publication,,,,,000285712000002,kim:2011,reference list,
908,1998,,,26,,,publication,,,,,000073852500046,cibelli:1998,reference list,
909,2015,,,26,,,publication,,,,,000360617100009,stephens:2015,reference list,
910,2015,,,26,,,publication,,,,,000365368600022,kennedy:2015a,reference list,
911,2016,,,26,,,publication,,,,,000376294100005,kang:2016,reference list,
912,2014,,,26,,,publication,,,,,000337233800021,guilinger:2014,reference list,
913,2014,,,26,,,publication,,,,,000349840100003,seeger:2014,reference list,
914,2015,,,26,,,publication,,,,,000354314500036,maruyama:2015,reference list,
915,2014,,,26,,,publication,,,,,000337233800020,tsai:2014,reference list,
916,2015,,,26,,,publication,,,,,000352454600031,ran:2015,reference list,
917,2002,,,26,,,publication,,,,,000174142800042,dai:2002,reference list,
918,2014,,,26,,,publication,,,,,000329162000053,shalem:2014,reference list,
919,2016,,,26,,,publication,,,,,000374123000025,nelles:2016,reference list,
920,1997,,,26,,,publication,,,,,A1997YM23500055,schnieke:1997,reference list,
921,2016,,,26,,,publication,,,,,000380856600008,cyranoski:2016,reference list,
922,2013,,,26,,,publication,,,,,000322453600021,friedland:2013,reference list,
923,2014,,,26,,,publication,,,,,000339807200051,hu:2014,reference list,
924,2014,,,26,,,publication,,,,,000340880100013,gonzalez:2014,reference list,
925,2010,,,26,,,publication,,,,,000284028100003,ciccia:2010,reference list,
926,1994,,,26,,,publication,,,,,A1994PQ93800085,choo:1994,reference list,
927,2000,,,26,,,publication,,,,,000087871700049,mccreath:2000,reference list,
928,2001,,,26,,,publication,,,,,000165847300028,bibikova:2001,reference list,
929,2000,,,26,,,publication,,,,,000087811600082,joung:2000,reference list,
930,2008,,,26,,,publication,,,,,000255411700003,ramirez:2008,reference list,
931,2017,,,26,,,publication,,,,,000397246700022,mcmahon:2017,reference list,
932,1994,,,26,,,publication,,,,,A1994PV67400039,rouet:1994,reference list,
933,2005,,,26,,,publication,,,,,000231019900029,porteus:2005,reference list,
934,2014,,,26,,,publication,,,,,000336662200012,kim:2014a,reference list,
935,2007,,,26,,,publication,,,,,000243491000039,richt:2007,reference list,
936,2016,,,26,,,publication,,,,,000386651600001,yang:2016b,reference list,
937,2014,,,26,,,publication,,,,,000334599700010,kim:2014c,reference list,
938,2015,,,26,,,publication,,,,,000362694500002,flynn:2015,reference list,
939,2012,,,26,,,publication,,,,,000311147800040,lei:2012,reference list,
940,2003,,,26,,,publication,,,,,000186544300044,zhou:2003,reference list,
941,2014,,,26,,,publication,,,,,000341179800048,long:2014,reference list,
942,2014,,,26,,,publication,,,,,000345913700005,nakade:2014,reference list,
943,2013,,,26,,,publication,,,,,000318844000018,wang:2013a,reference list,
944,2013,,,26,,,publication,,,,,000314874400050,mali:2013a,reference list,
945,2013,,,26,,,publication,,,,,000316851100019,zu:2013,reference list,
946,2013,,,26,,,publication,,,,,000318167900046,dicarlo:2013,reference list,
947,2013,,,26,,,publication,,,,,000326746400040,cradick:2013,reference list,
948,2014,,,26,,,publication,,,,,000333749900019,shen:2014a,reference list,
949,2008,,,26,,,publication,,,,,000256611900029,meng:2008,reference list,
950,2016,,,26,,,publication,,,,,000367364200048,slaymaker:2016,reference list,
951,2013,,,26,,,publication,,,,,000316439500018,jiang:2013b,reference list,
952,2014,,,26,,,publication,,,,,000332083900012,nishimasu:2014,reference list,
953,2014,,,26,,,publication,,,,,000341281200011,xie:2014b,reference list,
954,2014,,,26,,,publication,,,,,000334340800019,sander:2014,reference list,
955,2017,,,26,,,publication,,,,,000400809800016,kim:2017b,reference list,
956,2007,,,26,,,publication,,,,,000245106900039,barrangou:2007,reference list,
957,2015,,,26,,,publication,,,,,000348036800013,li:2015b,reference list,
958,2015,,,26,,,publication,,,,,000350202400008,ousterout:2015,reference list,
959,2009,,,26,,,publication,,,,,000275367400008,maeder:2009,reference list,
960,2005,,,26,,,publication,,,,,000227707100005,pourcel:2005,reference list,
961,2013,,,26,,,publication,,,,,000322911000009,li:2013a,reference list,
962,2015,,,26,,,publication,,,,,000360589900020,nishimasu:2015,reference list,
963,2015,,,26,,,publication,,,,,000347714200034,swiech:2015,reference list,
964,2008,,,26,,,publication,,,,,000257491600026,perez:2008,reference list,
965,2015,,,26,,,publication,,,,,000366898200001,dang:2015,reference list,
966,2015,,,26,,,publication,,,,,000349334100013,wan:2015,reference list,
967,2013,,,26,,,publication,,,,,000325073800029,dickinson:2013,reference list,
968,2016,,,26,,,publication,,,,,000369022600014,yoshimi:2016,reference list,
969,2015,,,26,,,publication,,,,,000366405600028,pinder:2015,reference list,
970,2014,,,26,,,publication,,,,,000329162000052,wang:2014a,reference list,
971,2013,,,26,,,publication,,,,,000329569300014,ding:2013a,reference list,
972,2014,,,26,,,publication,,,,,000346484800053,maddalo:2014,reference list,
973,1987,,,26,,,publication,,,,,A1987L184100065,doetschman:1987,reference list,
974,2013,,,26,,,publication,,,,,000324765100038,hou:2013,reference list,
975,2014,,,26,,,publication,,,,,000349777500001,jinek:2014,reference list,
976,2013,,,26,,,publication,,,,,000325286200005,lo:2013,reference list,
977,2012,,,26,,,publication,,,,,000302364700021,yuan:2012,reference list,
978,2016,,,26,,,publication,,,,,000374815900052,dong:2016,reference list,
979,2016,,,26,,,publication,,,,,000382394600001,zhang:2016a,reference list,
980,2012,,,26,,,publication,,,,,000303803200013,li:2012,reference list,
981,2013,,,26,,,publication,,,,,000323271400055,jao:2013,reference list,
982,2013,,,26,,,publication,,,,,000316439500017,cho:2013a,reference list,
983,2008,,,26,,,publication,,,,,000258083400014,maeder:2008,reference list,
984,2013,,,26,,,publication,,,,,000314874400049,cong:2013,reference list,
985,2012,,,26,,,publication,,,,,000307535600036,jinek:2012,reference list,
986,2014,,,26,,,publication,,,,,000345529600006,blasco:2014,reference list,
987,2015,,,26,,,publication,,,,,000349198800015,zetsche:2015b,reference list,
988,2010,,,26,,,publication,,,,,000282062400020,boch:2010,reference list,
989,2016,,,26,,,publication,,,,,000383444400036,nishida:2016,reference list,
990,2005,,,26,,,publication,,,,,000231459000006,bolotin:2005,reference list,
991,2015,,,26,,,publication,,,,,000354106200006,zhen:2015,reference list,
992,2016,,,26,,,publication,,,,,000368440500046,tabebordbar:2016,reference list,
993,2014,,,26,,,publication,,,,,000337233800017,yin:2014,reference list,
994,2013,,,26,,,publication,,,,,000316439500021,kim:2013,reference list,
995,2016,,,26,,,publication,,,,,000376004300054,komor:2016,reference list,
996,2009,,,26,,,publication,,,,,000272623600048,moscou:2009,reference list,
997,2006,,,26,,,publication,,,,,000239763400022,lederman:2006,reference list,
998,2013,,,26,,,publication,,,,,000321175200004,gaj:2013,reference list,
999,2009,,,26,,,publication,,,,,000265668700003,liang:2009,reference list,
1000,2002,,,26,,,publication,,,,,000175966900023,sera:2002,reference list,
1001,2013,,,26,,,publication,,,,,000328620900025,horii:2013,reference list,
1002,2008,,,26,,,publication,,,,,000254588600050,rogers:2008,reference list,
1003,2013,,,26,,,publication,,,,,000328585600001,jinek:2013,reference list,
1004,2014,,,26,,,publication,,,,,000342988600055,xue:2014,reference list,
1005,2015,,,26,,,publication,,,,,000349315900005,osborn:2015,reference list,
1006,2014,,,26,,,publication,,,,,000382008600003,fu:2014b,reference list,
1007,2013,,,26,,,publication,,,,,000329571700008,schwank:2013,reference list,
1008,2017,,,26,,,publication,,,,,000401342100004,tang:2017b,reference list,
1009,2014,,,26,,,publication,,,,,000346484800054,sanchez-rivera:2014,reference list,
1010,2012,,,26,,,publication,,,,,000304778500024,gupta:2012,reference list,
1011,2016,,,26,,,publication,,,,,000371194300015,wang:2016f,reference list,
1012,2010,,,26,,,publication,,,,,000282807400025,christian:2010,reference list,
1013,2015,,,26,,,publication,,,,,000368286000009,shmakov:2015,reference list,
1014,2011,,,26,,,publication,,,,,000285712000024,sander:2011,reference list,
1015,2013,,,26,,,publication,,,,,000325395600059,tan:2013,reference list,
1016,2014,,,26,,,publication,,,,,000349837900005,lin:2014b,reference list,
1017,2005,,,26,,,publication,,,,,000227070100004,mojica:2005,reference list,
