event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
3092,2015,,,65,,,,,,,,WOS:000354054700006,,match in dump,
3093,2015,,,65,,,,,,,,WOS:000359741400021,,match in dump,
3094,2015,,,65,,,,,,,,WOS:000361878500012,,match in dump,
3095,2016,,,65,,,,,,,,WOS:000368440500045,,match in dump,
3096,2012,,,65,,,,,,,,WOS:000300481100005,,match in dump,
3097,2016,,,65,,,,,,,,WOS:000371802600031,,match in dump,
3098,2010,,,65,,,,,,,,WOS:000273394000024,,match in dump,
3099,2008,,,65,,,,,,,,WOS:000253005800029,,match in dump,
3100,2008,,,65,,,,,,,,WOS:000256059800037,,match in dump,
3101,2013,,,65,,,,,,,,WOS:000316439500018,,match in dump,
3102,2015,,,65,,,,,,,,WOS:000364620900009,,match in dump,
3103,1995,,,65,,,,,,,,WOS:A1995RN22400008,,match in dump,
3104,2015,,,65,,,,,,,,WOS:000362095100034,,match in dump,
3105,2014,,,65,,,,,,,,WOS:000331379800020,,match in dump,
3106,2007,,,65,,,,,,,,WOS:000247285200001,,match in dump,
3107,2013,,,65,,,,,,,,WOS:000323176900026,,match in dump,
3108,2015,,,65,,,,,,,,WOS:000351397700003,,match in dump,
3109,2014,,,65,,,,,,,,WOS:000334846500009,,match in dump,
3110,2016,,,65,,,,,,,,WOS:000371665100045,,match in dump,
3111,2007,,,65,,,,,,,,WOS:000246982900018,,match in dump,
3112,2013,,,65,,,,,,,,WOS:000323176900005,,match in dump,
3113,2016,,,65,,,,,,,,WOS:000381560900032,,match in dump,
3114,2016,,,65,,,,,,,,WOS:000381560900031,,match in dump,
3115,2017,,,65,,,,,,,,WOS:000394281600011,,match in dump,
3116,2013,,,65,,,,,,,,WOS:000323970700028,,match in dump,
3117,2012,,,65,,,,,,,,WOS:000305829000040,,match in dump,
3118,2017,,,65,,,,,,,,WOS:000417229200008,,match in dump,
3119,2015,,,65,,,,,,,,WOS:000351842000026,,match in dump,
3120,2016,,,65,,,,,,,,WOS:000378454200006,,match in dump,
3121,2016,,,65,,,,,,,,WOS:000383613500002,,match in dump,
3122,2013,,,65,,,,,,,,WOS:000324239300024,,match in dump,
3123,2012,,,65,,,,,,,,WOS:000300287100034,,match in dump,
3124,2015,,,65,,,,,,,,WOS:000355068100004,,match in dump,
3125,2014,,,65,,,,,,,,WOS:000345776200002,,match in dump,
3126,2014,,,65,,,,,,,,WOS:000340984200018,,match in dump,
3127,2015,,,65,,,,,,,,WOS:000355841200011,,match in dump,
3128,2014,,,65,,,,,,,,WOS:000344977000019,,match in dump,
3129,2015,,,65,,,,,,,,WOS:000350646500035,,match in dump,
3130,2010,,,65,,,,,,,,WOS:000274649900009,,match in dump,
3131,2014,,,65,,,,,,,,WOS:000342075800045,,match in dump,
3132,2014,,,65,,,,,,,,WOS:000333225800004,,match in dump,
3133,2013,,,65,,,,,,,,WOS:000321698100009,,match in dump,
3134,2015,,,65,,,,,,,,WOS:000347714200030,,match in dump,
3135,2014,,,65,,,,,,,,WOS:000341164500007,,match in dump,
3136,2014,,,65,,,,,,,,WOS:000340075600007,,match in dump,
3137,2014,,,65,,,,,,,,WOS:000334987300007,,match in dump,
3138,2014,,,65,,,,,,,,WOS:000341179800048,,match in dump,
3139,2016,,,65,,,,,,,,WOS:000383348500018,,match in dump,
3140,2016,,,65,,,,,,,,WOS:000393114700020,,match in dump,
3141,2011,,,65,,,,,,,,WOS:000291857500021,,match in dump,
3142,2014,,,65,,,,,,,,WOS:000344521700019,,match in dump,
3143,2013,,,65,,,,,,,,WOS:000326164100008,,match in dump,
3144,2014,,,65,,,,,,,,WOS:000345502200007,,match in dump,
3145,2014,,,65,,,,,,,,WOS:000335915600037,,match in dump,
3146,2005,,,65,,,,,,,,WOS:000226421500012,,match in dump,
3147,2010,,,65,,,,,,,,WOS:000273981100057,,match in dump,
3148,2009,,,65,,,,,,,,WOS:000264379800020,,match in dump,
3149,2015,,,65,,,,,,,,WOS:000355152600022,,match in dump,
3150,2008,,,65,,,,,,,,WOS:000262110400012,,match in dump,
3151,2011,,,65,,,,,,,,WOS:000285762100005,,match in dump,
3152,2013,,,65,,,,,,,,WOS:000313615900057,,match in dump,
3153,2016,,,65,,,,,,,,WOS:000383605900019,,match in dump,
3154,2013,,,65,,,,,,,,WOS:000315399500011,,match in dump,
3155,2017,,,65,,,,,,,,WOS:000396246700018,,match in dump,
3156,2009,,,65,,,,,,,,WOS:000263017400005,,match in dump,
3157,2015,,,65,,,,,,,,WOS:000356869100043,,match in dump,
3158,2015,,,65,,,,,,,,WOS:000362095100049,,match in dump,
3159,2014,,,65,,,,,,,,WOS:000345502200008,,match in dump,
3160,2014,,,65,,,,,,,,WOS:000349777500001,,match in dump,
3161,2016,,,65,,,,,,,,WOS:000370131500008,,match in dump,
3162,2010,,,65,,,,,,,,WOS:000281657300042,,match in dump,
3163,2011,,,65,,,,,,,,WOS:000295080500045,,match in dump,
3164,2013,,,65,,,,,,,,WOS:000322911000011,,match in dump,
3165,2016,,,65,,,,,,,,WOS:000371419700001,,match in dump,
3166,2015,,,65,,,,,,,,WOS:000356019700027,,match in dump,
3167,2013,,,65,,,,,,,,WOS:000326507600029,,match in dump,
3168,2015,,,65,,,,,,,,WOS:000360990900027,,match in dump,
3169,2017,,,65,,,,,,,,WOS:000402291800005,,match in dump,
3170,2013,,,65,,,,,,,,WOS:000323474900003,,match in dump,
3171,2016,,,65,,,,,,,,WOS:000388916600065,,match in dump,
3172,2016,,,65,,,,,,,,WOS:000368345700010,,match in dump,
3173,2013,,,65,,,,,,,,WOS:000322911000008,,match in dump,
3174,2015,,,65,,,,,,,,WOS:000354314500036,,match in dump,
3175,2016,,,65,,,,,,,,WOS:000380856600008,,match in dump,
3176,2013,,,65,,,,,,,,WOS:000322453600021,,match in dump,
3177,2014,,,65,,,,,,,,WOS:000339807200051,,match in dump,
3178,2014,,,65,,,,,,,,WOS:000340880100013,,match in dump,
3179,2014,,,65,,,,,,,,WOS:000334599700010,,match in dump,
3180,2013,,,65,,,,,,,,WOS:000318167900046,,match in dump,
3181,2013,,,65,,,,,,,,WOS:000326746400040,,match in dump,
3182,2014,,,65,,,,,,,,WOS:000341281200011,,match in dump,
3183,2015,,,65,,,,,,,,WOS:000350202400008,,match in dump,
3184,2013,,,65,,,,,,,,WOS:000316439500017,,match in dump,
3185,2013,,,65,,,,,,,,WOS:000321175200004,,match in dump,
3186,2013,,,65,,,,,,,,WOS:000329571700008,,match in dump,
3187,2017,,,65,,,,,,,,WOS:000401342100004,,match in dump,
3188,2013,,,65,,,,,,,,WOS:000316439500016,,match in dump,
3189,2015,,,65,,,,,,,,WOS:000348974800014,,match in dump,
3190,2015,,,65,,,,,,,,WOS:000362083000005,,match in dump,
3191,2016,,,65,,,,,,,,WOS:000384777500008,,match in dump,
3192,2016,,,65,,,,,,,,WOS:000388161700045,,match in dump,
3193,2015,,,65,,,,,,,,WOS:000368913300001,,match in dump,
3194,2016,,,65,,,,,,,,WOS:000374656000001,,match in dump,
3195,2015,,,65,,,,,,,,WOS:000364318900006,,match in dump,
3196,2014,,,65,,,,,,,,WOS:000338768100008,,match in dump,
3197,2011,,,65,,,,,,,,WOS:000293562600001,,match in dump,
3198,2013,,,65,,,,,,,,WOS:000323176900011,,match in dump,
3199,2014,,,65,,,,,,,,WOS:000332224400042,,match in dump,
3200,2014,,,65,,,,,,,,WOS:000339715000067,,match in dump,
3201,2014,,,65,,,,,,,,WOS:000346383500049,,match in dump,
3202,2013,,,65,,,,,,,,WOS:000322578000017,,match in dump,
3203,2013,,,65,,,,,,,,WOS:000314211100014,,match in dump,
3204,2014,,,65,,,,,,,,WOS:000336126400019,,match in dump,
3205,2013,,,65,,,,,,,,WOS:000321901900020,,match in dump,
3206,2013,,,65,,,,,,,,WOS:000326683600013,,match in dump,
3207,2011,,,65,,,,,,,,WOS:000298479900069,,match in dump,
3208,2013,,,65,,,,,,,,WOS:000318558200039,,match in dump,
3209,2014,,,65,,,,,,,,WOS:000354991800013,,match in dump,
3210,2013,,,65,,,,,,,,WOS:000328551300004,,match in dump,
3211,2013,,,65,,,,,,,,WOS:000325073800015,,match in dump,
3212,2013,,,65,,,,,,,,WOS:000326746400002,,match in dump,
3213,2013,,,65,,,,,,,,WOS:000328551300003,,match in dump,
3214,2013,,,65,,,,,,,,WOS:000323176900021,,match in dump,
3215,2014,,,65,,,,,,,,WOS:000342913000023,,match in dump,
3216,2014,,,65,,,,,,,,WOS:000336025700012,,match in dump,
3217,2014,,,65,,,,,,,,WOS:000328944500023,,match in dump,
3218,2016,,,65,,,,,,,,WOS:000368339300007,,match in dump,
3219,2008,,,65,,,,,,,,WOS:000253192900010,,match in dump,
3220,2010,,,65,,,,,,,,WOS:000284030600025,,match in dump,
3221,2013,,,65,,,,,,,,WOS:000323370600011,,match in dump,
3222,2009,,,65,,,,,,,,WOS:000263688200014,,match in dump,
3223,2018,,,65,,,,,,,,WOS:000432115300015,,match in dump,
3224,2015,,,65,,,,,,,,WOS:000355543400010,,match in dump,
3225,2018,,,65,,,,,,,,WOS:000427113600006,,match in dump,
3226,2015,,,65,,,,,,,,WOS:000357439600014,,match in dump,
3227,2018,,,65,,,,,,,,WOS:000447654300018,,match in dump,
3228,2015,,,65,,,,,,,,WOS:000351602800031,,match in dump,
3229,2017,,,65,,,,,,,,WOS:000408279000030,,match in dump,
3230,2017,,,65,,,,,,,,WOS:000412214100045,,match in dump,
3231,2017,,,65,,,,,,,,WOS:000416590400033,,match in dump,
3232,2015,,,65,,,,,,,,WOS:000362157400021,,match in dump,
3233,2015,,,65,,,,,,,,WOS:000365318500001,,match in dump,
3234,2011,,,65,,,,,,,,WOS:000285868300013,,match in dump,
3235,2016,,,65,,,,,,,,WOS:000386671000050,,match in dump,
3236,2015,,,65,,,,,,,,WOS:000350770500030,,match in dump,
3237,2008,,,65,,,,,,,,WOS:000252443000018,,match in dump,
3238,2011,,,65,,,,,,,,WOS:000290305200017,,match in dump,
3239,2017,,,65,,,,,,,,WOS:000396284800023,,match in dump,
3240,2015,,,65,,,,,,,,WOS:000350770500031,,match in dump,
3241,2014,,,65,,,,,,,,WOS:000341404200006,,match in dump,
3242,2015,,,65,,,,,,,,WOS:000365352500052,,match in dump,
3243,2016,,,65,,,,,,,,WOS:000377045400021,,match in dump,
3244,2014,,,65,,,,,,,,WOS:000332526500021,,match in dump,
3245,2013,,,65,,,,,,,,WOS:000315661500041,,match in dump,
3246,2009,,,65,,,,,,,,WOS:000265473700008,,match in dump,
3247,2016,,,65,,,,,,,,WOS:000380583600032,,match in dump,
3248,2014,,,65,,,,,,,,WOS:000336530000021,,match in dump,
3249,2017,,,65,,,,,,,,WOS:000394225400001,,match in dump,
3250,2014,,,65,,,,,,,,WOS:000346609500026,,match in dump,
3251,2014,,,65,,,,,,,,WOS:000345072400019,,match in dump,
3252,2017,,,65,,,,,,,,WOS:000408408100007,,match in dump,
3253,2018,,,65,,,,,,,,WOS:000430949600044,,match in dump,
3254,2017,,,65,,,,,,,,WOS:000405844900033,,match in dump,
3255,2017,,,65,,,,,,,,WOS:000402908700023,,match in dump,
3256,2016,,,65,,,,,,,,WOS:000393114700022,,match in dump,
3257,2016,,,65,,,,,,,,WOS:000373070500001,,match in dump,
3258,2014,,,65,,,,,,,,WOS:000346156800029,,match in dump,
3259,2015,,,65,,,,,,,,WOS:000351951800022,,match in dump,
3260,2016,,,65,,,,,,,,WOS:000379786800045,,match in dump,
3261,2015,,,65,,,,,,,,WOS:000358801800024,,match in dump,
3262,2018,,,65,,,,,,,,WOS:000450489300008,,match in dump,
3263,2017,,,65,,,,,,,,WOS:000395671500043,,match in dump,
3264,2017,,,65,,,,,,,,WOS:000411337700048,,match in dump,
3265,2018,,,65,,,,,,,,WOS:000430949600043,,match in dump,
3266,2018,,,65,,,,,,,,WOS:000429103300034,,match in dump,
3267,2016,,,65,,,,,,,,WOS:000374216400011,,match in dump,
3268,2015,,,65,,,,,,,,WOS:000366422600045,,match in dump,
3269,2014,,,65,,,,,,,,WOS:000343095600023,,match in dump,
3270,2017,,,65,,,,,,,,WOS:000396119500039,,match in dump,
3271,2019,,,65,,,,,,,,WOS:000455595400017,,match in dump,
3272,2019,,,65,,,,,,,,WOS:000457842100021,,match in dump,
3273,2019,,,65,,,,,,,,WOS:000470765800006,,match in dump,
3274,2017,,,65,,,,,,,,WOS:000418044000008,,match in dump,
3275,2017,,,65,,,,,,,,WOS:000400143000054,,match in dump,
3276,2018,,,65,,,,,,,,WOS:000450328800022,,match in dump,
3277,2018,,,65,,,,,,,,WOS:000440776800001,,match in dump,
3278,2016,,,65,,,,,,,,WOS:000393114700023,,match in dump,
3279,2015,,,65,,,,,,,,WOS:000353162600006,,match in dump,
3280,2016,,,65,,,,,,,,WOS:000381339600025,,match in dump,
3281,2015,,,65,,,,,,,,WOS:000366044800004,,match in dump,
3282,2016,,,65,,,,,,,,WOS:000393114700024,,match in dump,
3283,2016,,,65,,,,,,,,WOS:000379015600044,,match in dump,
3284,2018,,,65,,,,,,,,WOS:000445011500059,,match in dump,
3285,2015,,,65,,,,,,,,WOS:000359776500027,,match in dump,
3286,2018,,,65,,,,,,,,WOS:000440955500027,,match in dump,
3287,2017,,,65,,,,,,,,WOS:000402291800024,,match in dump,
3288,2017,,,65,,,,,,,,WOS:000407748400035,,match in dump,
3289,2018,,,65,,,,,,,,WOS:000430949600042,,match in dump,
3290,2018,,,65,,,,,,,,WOS:000429805400037,,match in dump,
3291,2016,,,65,,,,,,,,WOS:000387872600001,,match in dump,
3292,2016,,,65,,,,,,,,WOS:000369619100021,,match in dump,
3293,2017,,,65,,,,,,,,WOS:000401222100001,,match in dump,
3294,2016,,,65,,,,,,,,WOS:000386798800021,,match in dump,
3295,2016,,,65,,,,,,,,WOS:000369619100022,,match in dump,
3296,2017,,,65,,,,,,,,WOS:000463599600001,,match in dump,
3297,2018,,,65,,,,,,,,WOS:000426357600014,,match in dump,
3298,2017,,,65,,,,,,,,WOS:000400809800015,,match in dump,
3299,2015,,,65,,,,,,,,WOS:000359738300080,,match in dump,
3300,2018,,,65,,,,,,,,WOS:000426694200063,,match in dump,
3301,2018,,,65,,,,,,,,WOS:000426354200055,,match in dump,
3302,2016,,,65,,,,,,,,WOS:000369098800016,,match in dump,
3303,2015,,,65,,,,,,,,WOS:000361358700001,,match in dump,
3304,2015,,,65,,,,,,,,WOS:000349330800009,,match in dump,
3305,2015,,,65,,,,,,,,WOS:000357218700002,,match in dump,
3306,2016,,,65,,,,,,,,WOS:000369304500010,,match in dump,
3307,2015,,,65,,,,,,,,WOS:000360005600027,,match in dump,
3308,2015,,,65,,,,,,,,WOS:000361864900013,,match in dump,
3309,2016,,,65,,,,,,,,WOS:000383613500004,,match in dump,
3310,2009,,,65,,,,,,,,WOS:000267797800018,,match in dump,
3311,2012,,,65,,,,,,,,WOS:000306995000017,,match in dump,
3312,2011,,,65,,,,,,,,WOS:000290205200003,,match in dump,
3313,2009,,,65,,,,,,,,WOS:000267039900015,,match in dump,
3314,2008,,,65,,,,,,,,WOS:000257565300052,,match in dump,
3315,2011,,,65,,,,,,,,WOS:000287344900015,,match in dump,
3316,2011,,,65,,,,,,,,WOS:000291308000009,,match in dump,
3317,2012,,,65,,,,,,,,WOS:000300481100006,,match in dump,
3318,2011,,,65,,,,,,,,WOS:000286114200017,,match in dump,
3319,2010,,,65,,,,,,,,WOS:000285064800002,,match in dump,
3320,2011,,,65,,,,,,,,WOS:000288314400019,,match in dump,
3321,2008,,,65,,,,,,,,WOS:000261398400014,,match in dump,
3322,2010,,,65,,,,,,,,WOS:000282210700006,,match in dump,
3323,2012,,,65,,,,,,,,WOS:000305336000076,,match in dump,
3324,2010,,,65,,,,,,,,WOS:000275396200013,,match in dump,
3325,2010,,,65,,,,,,,,WOS:000278180200009,,match in dump,
3326,2011,,,65,,,,,,,,WOS:000289366700017,,match in dump,
3327,2011,,,65,,,,,,,,WOS:000295407800006,,match in dump,
3328,2010,,,65,,,,,,,,WOS:000278775900016,,match in dump,
3329,2010,,,65,,,,,,,,WOS:000280903800001,,match in dump,
3330,2012,,,65,,,,,,,,WOS:000308584400004,,match in dump,
3331,2011,,,65,,,,,,,,WOS:000291308000008,,match in dump,
3332,2008,,,65,,,,,,,,WOS:000260860500020,,match in dump,
3333,2012,,,65,,,,,,,,WOS:000305961000001,,match in dump,
3334,2009,,,65,,,,,,,,WOS:000267255200021,,match in dump,
3335,2011,,,65,,,,,,,,WOS:000291312500011,,match in dump,
3336,2012,,,65,,,,,,,,WOS:000309325900015,,match in dump,
3337,2012,,,65,,,,,,,,WOS:000308265900008,,match in dump,
3338,2012,,,65,,,,,,,,WOS:000308300600025,,match in dump,
3339,2017,,,65,,,,,,,,WOS:000395661700028,,match in dump,
3340,2015,,,65,,,,,,,,WOS:000358801800014,,match in dump,
3341,2016,,,65,,,,,,,,WOS:000375594200008,,match in dump,
3342,2018,,,65,,,,,,,,WOS:000419550700113,,match in dump,
3343,2015,,,65,,,,,,,,WOS:000361846500030,,match in dump,
3344,2015,,,65,,,,,,,,WOS:000359386900034,,match in dump,
3345,2015,,,65,,,,,,,,WOS:000362699600031,,match in dump,
3346,2016,,,65,,,,,,,,WOS:000378950700021,,match in dump,
3347,2015,,,65,,,,,,,,WOS:000353376800095,,match in dump,
3348,2016,,,65,,,,,,,,WOS:000366920600007,,match in dump,
3349,2013,,,65,,,,,,,,WOS:000320030000018,,match in dump,
3350,2016,,,65,,,,,,,,WOS:000379320300003,,match in dump,
3351,2015,,,65,,,,,,,,WOS:000358255300019,,match in dump,
3352,2017,,,65,,,,,,,,WOS:000398780600029,,match in dump,
3353,2012,,,65,,,,,,,,WOS:000312155800005,,match in dump,
3354,2015,,,65,,,,,,,,WOS:000352633600002,,match in dump,
3355,2015,,,65,,,,,,,,WOS:000357695900041,,match in dump,
3356,2016,,,65,,,,,,,,WOS:000371597500044,,match in dump,
3357,2016,,,65,,,,,,,,WOS:000385853600022,,match in dump,
3358,2007,,,65,,,,,,,,WOS:000255311500012,,match in dump,
3359,2015,,,65,,,,,,,,WOS:000349455000010,,match in dump,
3360,2014,,,65,,,,,,,,WOS:000349825700006,,match in dump,
3361,2015,,,65,,,,,,,,WOS:000354175200012,,match in dump,
3362,2014,,,65,,,,,,,,WOS:000340878600008,,match in dump,
